League_Name,Team_Away,GP,Avg,0.5+,1.5+,2.5+,3.5+,4.5+,5.5+,BTS,CS,FTS,WTN,LTN
UAE - Pro League,Al Ain,13.0,3.77,92%,85%,77%,54%,38%,31%,62%,31%,15%,23%,8%
UAE - Pro League,Al Jazira,13.0,3.69,100%,92%,62%,46%,23%,15%,69%,8%,23%,8%,23%
UAE - Pro League,Dibba Al Hisn,13.0,3.38,100%,77%,62%,46%,38%,15%,77%,0%,23%,0%,23%
UAE - Pro League,Al Wasl,13.0,3.31,85%,77%,77%,54%,31%,8%,62%,31%,23%,15%,8%
UAE - Pro League,Al Urooba,13.0,3.08,100%,92%,77%,15%,15%,8%,38%,0%,62%,0%,62%
UAE - Pro League,Bani Yas,13.0,3.0,100%,62%,54%,46%,23%,8%,46%,15%,38%,15%,38%
UAE - Pro League,Shabab Al Ahli,13.0,3.0,92%,85%,69%,31%,15%,8%,77%,23%,8%,15%,0%
UAE - Pro League,Al Wahda,13.0,2.92,85%,69%,46%,31%,15%,15%,46%,46%,23%,31%,8%
UAE - Pro League,Ittihad Kalba,13.0,2.85,85%,77%,62%,46%,15%,0%,69%,23%,23%,8%,8%
UAE - Pro League,Ajman,13.0,2.69,92%,77%,46%,46%,8%,0%,38%,31%,38%,23%,31%
UAE - Pro League,Al Sharjah,13.0,2.69,92%,69%,54%,23%,23%,8%,54%,38%,15%,31%,8%
UAE - Pro League,Al Bataeh,13.0,2.54,100%,85%,54%,15%,0%,0%,62%,23%,15%,23%,15%
UAE - Pro League,,,,,,,,,,,,,,
UAE - Pro League,League average,,,94.0%,79.1%,63.7%,41.8%,23.1%,12.1%,59.9%,21.4%,24.7%,15.4%,18.7%
Ukraine - Premier League,Inhulets,15.0,2.73,80%,73%,53%,27%,20%,13%,47%,27%,47%,7%,27%
Ukraine - Premier League,Dynamo Kyiv,15.0,2.6,87%,87%,47%,27%,7%,7%,53%,47%,13%,33%,0%
Ukraine - Premier League,Karpaty Lviv,15.0,2.6,87%,73%,53%,20%,13%,7%,53%,27%,33%,13%,20%
Ukraine - Premier League,Shakhtar,15.0,2.6,87%,67%,40%,27%,27%,7%,47%,47%,20%,33%,7%
Ukraine - Premier League,Chornomorets,15.0,2.53,100%,73%,60%,20%,0%,0%,60%,0%,40%,0%,40%
Ukraine - Premier League,Zorya Luhansk,15.0,2.53,100%,80%,53%,20%,0%,0%,53%,20%,27%,20%,27%
Ukraine - Premier League,Polessya,15.0,2.33,93%,60%,33%,27%,13%,7%,53%,40%,13%,33%,7%
Ukraine - Premier League,Veres,15.0,2.33,87%,73%,53%,13%,7%,0%,33%,27%,53%,13%,40%
Ukraine - Premier League,Kolos Kovalivka,15.0,2.2,93%,67%,33%,13%,7%,7%,40%,40%,27%,33%,20%
Ukraine - Premier League,Obolon,15.0,2.2,93%,60%,40%,27%,0%,0%,20%,27%,60%,20%,53%
Ukraine - Premier League,LNZ Cherkasy,15.0,2.07,87%,60%,27%,20%,7%,7%,53%,20%,40%,7%,27%
Ukraine - Premier League,Vorskla Poltava,15.0,2.0,87%,60%,33%,20%,0%,0%,47%,33%,33%,20%,20%
Ukraine - Premier League,Oleksandria,15.0,1.93,87%,60%,40%,7%,0%,0%,40%,47%,27%,33%,13%
Ukraine - Premier League,Rukh Lviv,15.0,1.93,87%,60%,27%,20%,0%,0%,40%,40%,33%,27%,20%
Ukraine - Premier League,Livyi Bereh,15.0,1.8,87%,47%,33%,13%,0%,0%,20%,27%,67%,13%,53%
Ukraine - Premier League,Kryvbas KR,15.0,1.67,87%,53%,20%,7%,0%,0%,33%,47%,33%,33%,20%
Ukraine - Premier League,,,,,,,,,,,,,,
Ukraine - Premier League,League average,,,89.2%,65.8%,40.4%,19.2%,6.3%,3.3%,43.3%,32.1%,35.4%,21.3%,24.6%
USA - MLS,Chicago Fire,8.0,4.75,100%,100%,100%,75%,38%,25%,100%,0%,0%,0%,0%
USA - MLS,Los Angeles FC,8.0,4.13,100%,88%,75%,75%,38%,25%,75%,12%,12%,12%,12%
USA - MLS,Inter Miami,7.0,3.71,86%,71%,71%,57%,57%,29%,71%,29%,14%,14%,0%
USA - MLS,Toronto,7.0,3.57,100%,86%,57%,43%,29%,29%,71%,14%,14%,14%,14%
USA - MLS,Dallas,9.0,3.44,89%,67%,56%,44%,44%,33%,56%,22%,33%,11%,22%
USA - MLS,DC United,7.0,3.43,86%,86%,71%,43%,29%,14%,57%,14%,43%,0%,29%
USA - MLS,Charlotte,8.0,3.38,100%,75%,62%,50%,25%,25%,62%,12%,25%,12%,25%
USA - MLS,LA Galaxy,9.0,3.11,100%,78%,56%,33%,22%,11%,56%,0%,44%,0%,44%
USA - MLS,Nashville SC,7.0,3.0,100%,100%,71%,29%,0%,0%,71%,0%,29%,0%,29%
USA - MLS,San Diego,7.0,3.0,100%,86%,71%,29%,14%,0%,57%,14%,29%,14%,29%
USA - MLS,Cincinnati,9.0,2.89,100%,67%,44%,33%,33%,11%,56%,22%,22%,22%,22%
USA - MLS,Portland,8.0,2.88,75%,62%,50%,38%,38%,25%,38%,38%,50%,12%,25%
USA - MLS,Sporting KC,8.0,2.88,88%,62%,62%,25%,12%,12%,62%,12%,38%,0%,25%
USA - MLS,Columbus Crew,7.0,2.86,100%,86%,57%,29%,14%,0%,86%,14%,0%,14%,0%
USA - MLS,Atlanta Utd,6.0,2.83,100%,100%,67%,17%,0%,0%,50%,0%,50%,0%,50%
USA - MLS,Philadelphia,7.0,2.71,100%,71%,57%,14%,14%,14%,57%,29%,14%,29%,14%
USA - MLS,Real Salt Lake,9.0,2.67,100%,89%,56%,22%,0%,0%,67%,0%,33%,0%,33%
USA - MLS,New England,9.0,2.44,89%,56%,33%,22%,22%,22%,44%,44%,22%,33%,11%
USA - MLS,SJ Earthquakes,7.0,2.43,86%,71%,57%,14%,14%,0%,57%,43%,14%,29%,0%
USA - MLS,CF Montreal,10.0,2.4,90%,60%,40%,20%,20%,10%,40%,20%,50%,10%,40%
USA - MLS,Houston Dynamo,8.0,2.38,75%,75%,38%,25%,12%,12%,38%,50%,38%,25%,12%
USA - MLS,St. Louis City,8.0,2.38,88%,62%,50%,25%,12%,0%,25%,25%,62%,12%,50%
USA - MLS,Seattle,9.0,2.33,100%,78%,33%,22%,0%,0%,44%,11%,44%,11%,44%
USA - MLS,Austin,7.0,2.29,100%,57%,29%,14%,14%,14%,43%,29%,29%,29%,29%
USA - MLS,Colorado Rapids,8.0,2.25,88%,75%,50%,12%,0%,0%,50%,25%,38%,12%,25%
USA - MLS,Orlando City,8.0,2.25,62%,62%,62%,25%,12%,0%,50%,50%,38%,12%,0%
USA - MLS,New York City,7.0,2.14,71%,43%,29%,29%,14%,14%,29%,43%,57%,14%,29%
USA - MLS,Vancouver,7.0,2.14,57%,43%,43%,43%,29%,0%,43%,57%,43%,14%,0%
USA - MLS,Minnesota Utd,8.0,2.0,75%,50%,38%,12%,12%,12%,25%,50%,50%,25%,25%
USA - MLS,New York RB,8.0,2.0,75%,62%,38%,12%,12%,0%,38%,38%,50%,12%,25%
USA - MLS,,,,,,,,,,,,,,
USA - MLS,League average,,,89.4%,71.9%,53.6%,31.1%,19.6%,11.5%,53.6%,23.8%,33.2%,13.2%,22.6%
USL Championship,Oakland Roots,5.0,4.6,100%,100%,100%,60%,60%,40%,100%,0%,0%,0%,0%
USL Championship,Hartford A.,5.0,3.8,100%,80%,40%,40%,40%,40%,40%,0%,60%,0%,60%
USL Championship,Charleston,4.0,3.75,100%,100%,100%,75%,0%,0%,100%,0%,0%,0%,0%
USL Championship,Lexington,4.0,3.75,100%,100%,75%,50%,25%,25%,75%,0%,25%,0%,25%
USL Championship,Colorado S.,7.0,3.57,86%,86%,86%,71%,29%,0%,86%,14%,14%,0%,0%
USL Championship,Phoenix Rising,6.0,3.5,100%,83%,67%,33%,17%,17%,83%,17%,0%,17%,0%
USL Championship,Indy Eleven,4.0,3.0,100%,100%,50%,50%,0%,0%,100%,0%,0%,0%,0%
USL Championship,New Mexico,6.0,3.0,100%,83%,83%,17%,17%,0%,33%,50%,17%,50%,17%
USL Championship,San Antonio,4.0,3.0,75%,75%,75%,50%,25%,0%,50%,25%,50%,0%,25%
USL Championship,Birmingham L.,5.0,2.8,100%,80%,60%,40%,0%,0%,60%,0%,40%,0%,40%
USL Championship,Loudoun Utd,6.0,2.67,100%,83%,67%,17%,0%,0%,67%,0%,33%,0%,33%
USL Championship,FC Tulsa,5.0,2.6,100%,80%,40%,20%,20%,0%,60%,40%,0%,40%,0%
USL Championship,Detroit City,7.0,2.57,86%,86%,43%,29%,14%,0%,57%,29%,29%,14%,14%
USL Championship,El Paso,6.0,2.5,100%,83%,50%,17%,0%,0%,83%,0%,17%,0%,17%
USL Championship,Miami FC,2.0,2.5,100%,100%,50%,0%,0%,0%,100%,0%,0%,0%,0%
USL Championship,Rhode Island,7.0,2.43,100%,86%,43%,14%,0%,0%,14%,43%,43%,43%,43%
USL Championship,Louisville City,6.0,2.33,100%,100%,33%,0%,0%,0%,83%,17%,0%,17%,0%
USL Championship,Sacramento R.,4.0,2.25,100%,50%,50%,25%,0%,0%,50%,25%,25%,25%,25%
USL Championship,North Carolina,5.0,2.2,100%,60%,40%,20%,0%,0%,40%,40%,20%,40%,20%
USL Championship,Tampa Bay,5.0,2.0,100%,60%,40%,0%,0%,0%,60%,0%,40%,0%,40%
USL Championship,Pittsburgh,7.0,1.71,86%,57%,29%,0%,0%,0%,43%,29%,43%,14%,29%
USL Championship,Las Vegas L.,3.0,1.67,33%,33%,33%,33%,33%,0%,0%,67%,100%,0%,33%
USL Championship,Orange County,3.0,1.33,100%,33%,0%,0%,0%,0%,0%,0%,100%,0%,100%
USL Championship,Monterey Bay,7.0,1.29,71%,43%,14%,0%,0%,0%,14%,43%,71%,14%,43%
USL Championship,,,,,,,,,,,,,,
USL Championship,League average,,,93.5%,77.2%,52.8%,26.8%,11.4%,4.9%,57.7%,19.5%,29.3%,13.0%,22.8%
USA - USL League One,Tormenta,2.0,4.5,100%,100%,100%,100%,50%,0%,100%,0%,0%,0%,0%
USA - USL League One,Charlotte I.,4.0,4.0,100%,75%,75%,50%,50%,25%,75%,0%,25%,0%,25%
USA - USL League One,Westchester SC,5.0,4.0,100%,100%,60%,60%,20%,20%,80%,0%,20%,0%,20%
USA - USL League One,Alta,3.0,3.33,100%,100%,67%,67%,0%,0%,67%,0%,33%,0%,33%
USA - USL League One,Naples,4.0,2.75,100%,75%,75%,25%,0%,0%,50%,50%,0%,50%,0%
USA - USL League One,Greenville,3.0,2.67,100%,33%,33%,33%,33%,33%,33%,0%,67%,0%,67%
USA - USL League One,Spokane V.,3.0,2.67,100%,67%,67%,33%,0%,0%,33%,67%,0%,67%,0%
USA - USL League One,Chattanooga RW,4.0,2.5,75%,75%,50%,25%,25%,0%,75%,25%,25%,0%,0%
USA - USL League One,Richmond K.,6.0,2.5,83%,50%,50%,33%,17%,17%,50%,17%,50%,0%,33%
USA - USL League One,Union Omaha,6.0,2.5,83%,67%,67%,33%,0%,0%,50%,17%,50%,0%,33%
USA - USL League One,One Knoxville,6.0,2.33,100%,67%,33%,33%,0%,0%,50%,50%,0%,50%,0%
USA - USL League One,Texoma,3.0,2.33,67%,67%,33%,33%,33%,0%,67%,33%,33%,0%,0%
USA - USL League One,Forward Madison,5.0,2.2,100%,100%,20%,0%,0%,0%,80%,0%,20%,0%,20%
USA - USL League One,Portland Hearts,5.0,1.8,60%,60%,40%,20%,0%,0%,60%,40%,40%,0%,0%
USA - USL League One,,,,,,,,,,,,,,
USA - USL League One,League average,,,89.8%,72.9%,52.5%,35.6%,13.6%,6.8%,61.0%,22.0%,27.1%,11.9%,16.9%
Vietnam - V League,Gia Lai,12.0,3.08,100%,75%,58%,42%,17%,8%,58%,17%,25%,17%,25%
Vietnam - V League,Da Nang,12.0,3.0,92%,67%,58%,42%,33%,8%,42%,8%,58%,0%,50%
Vietnam - V League,Viettel,12.0,2.83,83%,75%,67%,42%,17%,0%,67%,33%,17%,17%,0%
Vietnam - V League,Ho Chi Minh,12.0,2.58,83%,83%,50%,25%,8%,8%,67%,17%,33%,0%,17%
Vietnam - V League,Thanh Hoa,12.0,2.33,92%,58%,50%,25%,8%,0%,58%,25%,25%,17%,17%
Vietnam - V League,Binh Duong,12.0,2.25,100%,58%,42%,25%,0%,0%,42%,17%,42%,17%,42%
Vietnam - V League,Ha Noi,12.0,2.25,92%,92%,42%,0%,0%,0%,50%,50%,8%,42%,0%
Vietnam - V League,Song Lam Nghe,12.0,2.25,92%,75%,33%,17%,8%,0%,58%,17%,33%,8%,25%
Vietnam - V League,Cong An Nhan,10.0,2.2,90%,80%,50%,0%,0%,0%,60%,30%,20%,20%,10%
Vietnam - V League,Binh Dinh,12.0,2.17,92%,67%,42%,17%,0%,0%,50%,17%,42%,8%,33%
Vietnam - V League,Hai Phong,12.0,2.17,92%,67%,33%,25%,0%,0%,50%,17%,42%,8%,33%
Vietnam - V League,Nam Dinh,12.0,2.17,75%,67%,42%,17%,17%,0%,42%,50%,33%,25%,8%
Vietnam - V League,Quang Nam,12.0,1.92,75%,42%,25%,17%,8%,8%,42%,33%,50%,8%,25%
Vietnam - V League,Hong Linh Ha T.,12.0,1.83,92%,58%,17%,17%,0%,0%,50%,33%,25%,25%,17%
Vietnam - V League,,,,,,,,,,,,,,
Vietnam - V League,League average,,,89.2%,68.7%,43.4%,22.3%,8.4%,2.4%,52.4%,25.9%,32.5%,15.1%,21.7%
Vietnam - V League 2,Ba Ria Vung Tau,9.0,2.89,100%,56%,56%,44%,33%,0%,33%,11%,56%,11%,56%
Vietnam - V League 2,Hue,10.0,2.6,100%,90%,60%,10%,0%,0%,50%,10%,40%,10%,40%
Vietnam - V League 2,S. Khanh Hoa,9.0,2.22,89%,78%,33%,22%,0%,0%,56%,22%,33%,11%,22%
Vietnam - V League 2,Phu Dong,9.0,1.89,100%,67%,22%,0%,0%,0%,11%,89%,0%,89%,0%
Vietnam - V League 2,PVF-CAND,9.0,1.89,78%,33%,33%,22%,11%,11%,22%,67%,33%,44%,11%
Vietnam - V League 2,Dong Nai,9.0,1.78,67%,44%,33%,22%,11%,0%,44%,44%,44%,11%,11%
Vietnam - V League 2,Ho Chi Minh B,9.0,1.67,67%,67%,22%,11%,0%,0%,22%,44%,67%,11%,33%
Vietnam - V League 2,Hoa Binh,9.0,1.67,89%,56%,22%,0%,0%,0%,44%,22%,44%,11%,33%
Vietnam - V League 2,Binh Phuoc,9.0,1.44,78%,44%,22%,0%,0%,0%,22%,78%,22%,56%,0%
Vietnam - V League 2,Dong Thap,9.0,1.44,78%,44%,11%,11%,0%,0%,33%,22%,67%,0%,44%
Vietnam - V League 2,Long An,9.0,1.11,56%,44%,11%,0%,0%,0%,11%,56%,78%,11%,33%
Vietnam - V League 2,,,,,,,,,,,,,,
Vietnam - V League 2,League average,,,82.0%,57.0%,30.0%,13.0%,5.0%,1.0%,32.0%,42.0%,44.0%,24.0%,26.0%
